ID,Income,Kidhome,Teenhome,Recency,Age,Customer_Days,marital_Divorced,marital_Married,marital_Single,marital_Together,marital_Widow,education_2n Cycle,education_Basic,education_Graduation,education_Master,education_PhD,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,Complain,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Response,AcceptedCmpOverall,Z_CostContact,Z_Revenue,MntRegularProds,MntTotal,,,
1223,"R$ 76,624.00",0,1,68,58,2195,0,0,1,0,0,0,0,1,0,0,411,106,147,54,115,66,1,5,10,7,0,1,1,0,0,0,0,0,1,3,11,R$ 767.00,R$ 833.00,,,
1224,"R$ 66,000.00",0,0,36,73,2229,0,0,0,1,0,0,0,0,1,0,244,51,270,101,0,45,1,1,3,5,0,1,0,0,0,0,0,0,0,3,11,R$ 621.00,R$ 666.00,,,
1225,"R$ 27,683.00",1,0,90,42,2853,0,0,0,1,0,0,0,0,0,1,152,9,121,12,12,45,4,6,2,4,0,8,0,0,0,0,0,0,0,3,11,R$ 261.00,R$ 306.00,,,
1226,"R$ 1,730.00",0,0,65,49,2201,1,0,0,0,0,0,0,1,0,0,1,1,3,1,1,1,15,0,0,0,0,20,0,0,0,0,0,0,0,3,11,R$ 6.00,R$ 7.00,,,
1227,"R$ 7,500.00",1,0,63,28,2732,0,0,1,0,0,0,1,0,0,0,10,17,18,8,26,40,4,3,2,2,0,9,0,0,0,0,0,0,0,3,11,R$ 39.00,R$ 79.00,,,
1228,"R$ 40,521.00",1,1,82,52,2609,0,0,0,1,0,0,0,1,0,0,12,0,5,0,0,4,1,0,1,2,0,5,0,0,0,0,0,0,0,3,11,R$ 13.00,R$ 17.00,,,
1229,"R$ 20,427.00",1,0,63,47,2256,0,0,0,1,0,0,0,0,0,1,5,0,4,0,0,1,1,1,0,2,0,8,0,0,0,0,0,0,0,3,11,R$ 8.00,R$ 9.00,,,
1230,"R$ 65,106.00",0,1,55,45,2195,0,1,0,0,0,0,0,1,0,0,790,19,133,12,0,19,3,8,3,13,0,6,0,1,0,0,0,0,1,3,11,R$ 935.00,R$ 954.00,,,
1231,"R$ 69,969.00",0,0,64,55,2465,0,1,0,0,0,0,0,0,0,1,882,29,514,38,29,44,1,4,2,6,0,3,0,0,1,1,0,1,2,3,11,"R$ 1,448.00","R$ 1,492.00",,,
1232,"R$ 67,433.00",0,2,51,68,2507,0,1,0,0,0,0,0,1,0,0,615,28,259,12,48,30,4,6,5,13,0,4,0,1,0,0,0,0,1,3,11,R$ 932.00,R$ 962.00,,,
1233,"R$ 77,766.00",0,1,97,53,2651,0,1,0,0,0,0,0,0,0,1,1004,59,265,115,59,27,2,11,10,11,0,6,1,0,0,0,0,1,1,3,11,"R$ 1,475.00","R$ 1,502.00",,,
1234,"R$ 74,716.00",0,1,92,48,2449,0,1,0,0,0,0,0,1,0,0,133,27,421,13,195,71,2,7,3,5,0,4,0,0,0,0,0,0,0,3,11,R$ 718.00,R$ 789.00,,,
1235,"R$ 68,118.00",0,1,51,57,2413,1,0,0,0,0,0,0,1,0,0,595,23,123,10,23,154,2,8,9,4,0,6,0,0,0,0,0,0,0,3,11,R$ 620.00,R$ 774.00,,,
1236,"R$ 55,158.00",1,1,72,50,2858,0,1,0,0,0,0,0,0,0,1,293,0,87,4,11,23,4,7,2,5,0,7,0,0,0,0,0,1,0,3,11,R$ 372.00,R$ 395.00,,,
1237,"R$ 62,972.00",0,1,39,65,2854,0,1,0,0,0,1,0,0,0,0,313,15,47,20,0,192,2,7,4,3,0,6,0,0,0,0,0,1,0,3,11,R$ 203.00,R$ 395.00,,,
1238,"R$ 74,190.00",0,1,49,45,2207,0,1,0,0,0,0,0,1,0,0,151,81,86,168,91,64,2,4,2,11,0,2,0,0,0,0,0,0,0,3,11,R$ 513.00,R$ 577.00,,,
1239,"R$ 39,356.00",1,1,21,44,2261,0,1,0,0,0,0,0,1,0,0,15,0,2,0,0,6,1,1,0,2,0,6,1,0,0,0,0,0,1,3,11,R$ 11.00,R$ 17.00,,,
1240,"R$ 76,653.00",0,0,91,51,2476,0,0,0,1,0,0,0,1,0,0,736,63,946,219,189,126,1,4,7,11,0,2,0,0,1,1,0,0,2,3,11,"R$ 2,027.00","R$ 2,153.00",,,
1241,"R$ 35,860.00",1,1,37,47,2200,1,0,0,0,0,0,0,0,0,1,15,0,8,4,2,20,2,1,1,2,0,5,1,0,0,0,0,0,1,3,11,R$ 9.00,R$ 29.00,,,
1242,"R$ 90,687.00",0,0,98,37,2562,1,0,0,0,0,0,0,0,0,1,982,17,672,23,34,51,1,6,2,8,0,2,0,0,1,0,0,1,1,3,11,"R$ 1,677.00","R$ 1,728.00",,,
1243,"R$ 73,450.00",0,0,85,38,2365,0,0,0,1,0,0,0,0,1,0,1142,51,415,90,69,37,1,7,8,11,0,3,1,0,0,1,0,0,2,3,11,"R$ 1,730.00","R$ 1,767.00",,,
1244,"R$ 31,454.00",1,1,40,60,2517,0,1,0,0,0,0,0,1,0,0,28,0,11,0,0,9,3,2,0,3,0,8,0,0,0,0,0,0,0,3,11,R$ 30.00,R$ 39.00,,,
1245,"R$ 47,139.00",1,1,2,68,2274,0,0,1,0,0,0,0,1,0,0,46,0,12,0,2,23,2,2,1,2,0,7,0,0,0,0,0,1,0,3,11,R$ 37.00,R$ 60.00,,,
1246,"R$ 83,829.00",0,0,78,45,2423,1,0,0,0,0,0,0,1,0,0,897,161,430,186,161,27,0,4,7,6,0,1,1,0,1,1,0,1,3,3,11,"R$ 1,808.00","R$ 1,835.00",,,
1247,"R$ 53,378.00",1,1,41,57,2802,0,1,0,0,0,0,0,0,0,1,489,6,152,8,6,132,10,9,4,6,0,8,0,0,0,0,0,1,0,3,11,R$ 529.00,R$ 661.00,,,
1248,"R$ 19,656.00",1,0,94,50,2665,0,0,0,1,0,0,0,1,0,0,25,4,9,6,8,32,3,2,1,3,0,7,0,0,0,0,0,0,0,3,11,R$ 20.00,R$ 52.00,,,
1249,"R$ 45,579.00",0,1,10,72,2472,0,1,0,0,0,0,0,0,0,1,145,1,33,2,1,1,1,4,1,4,0,6,0,0,0,0,0,0,0,3,11,R$ 181.00,R$ 182.00,,,
1250,"R$ 85,485.00",0,0,73,62,2167,0,0,1,0,0,1,0,0,0,0,630,26,611,44,18,54,1,6,6,6,0,2,0,0,0,0,0,0,0,3,11,"R$ 1,275.00","R$ 1,329.00",,,
1251,"R$ 55,956.00",0,0,22,76,2242,0,1,0,0,0,0,0,1,0,0,760,38,104,50,9,38,2,7,3,4,0,4,0,1,0,0,0,0,1,3,11,R$ 923.00,R$ 961.00,,,
1252,"R$ 64,191.00",0,1,30,57,2682,0,0,1,0,0,0,0,0,1,0,420,15,186,151,38,15,3,5,3,13,0,3,0,0,0,0,0,0,0,3,11,R$ 795.00,R$ 810.00,,,
1253,"R$ 38,808.00",1,0,21,48,2831,0,0,1,0,0,0,0,1,0,0,125,17,52,3,19,30,4,5,1,4,0,8,1,0,0,0,0,1,1,3,11,R$ 186.00,R$ 216.00,,,
1254,"R$ 57,183.00",1,1,51,54,2626,0,1,0,0,0,0,0,0,1,0,464,5,64,7,0,70,8,9,1,7,0,8,0,0,0,0,0,0,0,3,11,R$ 470.00,R$ 540.00,,,
1255,"R$ 23,748.00",1,0,97,52,2744,1,0,0,0,0,0,0,0,1,0,6,6,29,12,15,8,3,2,1,3,0,8,0,0,0,0,0,0,0,3,11,R$ 60.00,R$ 68.00,,,
1256,"R$ 66,303.00",0,1,56,49,2647,0,1,0,0,0,0,0,1,0,0,1090,12,96,16,12,60,4,3,4,11,0,8,0,1,0,0,0,0,1,3,11,"R$ 1,166.00","R$ 1,226.00",,,
1257,"R$ 37,368.00",1,0,4,45,2354,0,1,0,0,0,0,0,0,1,0,3,2,11,2,2,10,1,1,0,2,0,6,1,0,0,0,0,0,1,3,11,R$ 10.00,R$ 20.00,,,
1258,"R$ 40,800.00",1,2,77,56,2703,0,1,0,0,0,0,0,1,0,0,24,0,27,8,30,10,2,3,0,3,1,7,0,0,0,0,0,0,0,3,11,R$ 79.00,R$ 89.00,,,
1259,"R$ 71,847.00",0,0,95,42,2805,1,0,0,0,0,0,0,1,0,0,737,21,106,55,63,210,0,6,7,9,0,3,0,0,0,1,0,0,1,3,11,R$ 772.00,R$ 982.00,,,
1260,"R$ 46,149.00",0,1,36,45,2371,0,1,0,0,0,0,0,1,0,0,254,6,71,4,0,27,5,5,1,7,0,5,0,0,0,0,0,0,0,3,11,R$ 308.00,R$ 335.00,,,
1261,"R$ 78,687.00",0,0,13,37,2848,0,0,0,1,0,0,0,1,0,0,817,185,687,145,55,241,1,4,6,8,0,2,0,0,1,0,0,1,1,3,11,"R$ 1,648.00","R$ 1,889.00",,,
1262,"R$ 49,118.00",0,0,90,49,2839,1,0,0,0,0,1,0,0,0,0,620,54,239,99,98,119,2,9,7,10,0,7,0,1,0,0,1,1,2,3,11,R$ 991.00,"R$ 1,110.00",,,
1263,"R$ 37,633.00",1,1,49,63,2806,0,1,0,0,0,0,0,0,0,1,13,4,20,0,0,1,2,1,0,3,0,9,0,0,0,0,0,0,0,3,11,R$ 36.00,R$ 37.00,,,
1264,"R$ 39,767.00",0,0,18,69,2502,0,0,0,1,0,0,0,0,1,0,113,61,204,34,26,47,2,7,1,7,0,8,0,0,0,0,0,0,0,3,11,R$ 391.00,R$ 438.00,,,
1265,"R$ 26,997.00",0,0,89,69,2760,0,1,0,0,0,0,1,0,0,0,7,23,78,133,49,144,2,4,2,5,0,7,0,0,0,0,0,0,0,3,11,R$ 146.00,R$ 290.00,,,
1266,"R$ 33,986.00",1,0,43,50,2631,1,0,0,0,0,0,0,1,0,0,16,2,18,2,1,5,1,1,0,3,0,7,0,0,0,0,0,0,0,3,11,R$ 34.00,R$ 39.00,,,
1267,"R$ 57,091.00",0,1,82,48,2742,0,1,0,0,0,0,0,0,0,1,462,0,24,6,0,4,2,9,2,5,0,7,0,1,0,0,0,1,1,3,11,R$ 488.00,R$ 492.00,,,
1268,"R$ 46,831.00",1,1,84,51,2545,0,1,0,0,0,1,0,0,0,0,22,2,10,6,4,34,2,1,2,2,0,4,0,0,0,0,0,0,0,3,11,R$ 10.00,R$ 44.00,,,
1269,"R$ 83,151.00",0,0,80,48,2663,0,1,0,0,0,0,0,0,1,0,968,147,842,137,42,210,1,5,7,10,0,2,1,0,1,1,0,1,3,3,11,"R$ 1,926.00","R$ 2,136.00",,,
1270,"R$ 52,531.00",0,0,68,49,2705,0,1,0,0,0,0,0,1,0,0,283,112,151,51,72,125,2,7,2,10,0,6,0,0,0,0,0,0,0,3,11,R$ 544.00,R$ 669.00,,,
1271,"R$ 15,759.00",0,0,12,64,2456,0,1,0,0,0,0,0,1,0,0,1,2,5,6,0,3,1,1,0,2,0,7,0,0,0,0,0,0,0,3,11,R$ 11.00,R$ 14.00,,,
1272,"R$ 22,804.00",1,0,75,49,2492,0,0,1,0,0,0,0,1,0,0,14,1,7,2,1,1,1,2,0,2,0,9,0,0,0,0,0,0,0,3,11,R$ 24.00,R$ 25.00,,,
1273,"R$ 43,050.00",1,0,10,47,2262,0,1,0,0,0,1,0,0,0,0,30,5,24,6,3,8,2,2,0,4,0,5,0,0,0,0,0,0,0,3,11,R$ 60.00,R$ 68.00,,,
1274,"R$ 42,997.00",1,1,91,43,2363,0,0,1,0,0,0,0,0,0,1,4,0,5,0,1,5,1,1,0,2,0,7,0,0,0,0,0,0,0,3,11,R$ 5.00,R$ 10.00,,,
1275,"R$ 48,918.00",1,1,21,57,2237,0,0,1,0,0,0,0,0,0,1,52,0,9,0,0,1,2,1,0,4,0,4,0,0,0,0,0,0,0,3,11,R$ 60.00,R$ 61.00,,,
1276,"R$ 60,033.00",0,1,28,66,2251,0,0,0,1,0,0,0,0,1,0,62,1,57,19,11,48,2,2,1,5,0,2,0,0,0,0,0,0,0,3,11,R$ 102.00,R$ 150.00,,,
1277,"R$ 34,043.00",1,0,97,42,2406,0,0,0,1,0,0,0,0,0,1,20,2,14,3,0,10,1,2,0,2,0,9,0,0,0,0,0,0,0,3,11,R$ 29.00,R$ 39.00,,,
1278,"R$ 57,811.00",0,1,49,54,2529,0,0,0,1,0,0,0,1,0,0,545,7,114,37,21,78,5,7,2,11,0,5,0,1,0,0,0,0,1,3,11,R$ 646.00,R$ 724.00,,,
1279,"R$ 78,569.00",0,0,14,74,2289,0,1,0,0,0,0,0,1,0,0,558,79,622,207,175,95,1,4,6,4,0,1,0,0,1,0,0,1,1,3,11,"R$ 1,546.00","R$ 1,641.00",,,
1280,"R$ 7,500.00",1,1,5,42,2708,0,0,1,0,0,0,0,1,0,0,6,5,4,13,4,25,4,2,1,3,0,6,0,0,0,0,0,0,0,3,11,R$ 7.00,R$ 32.00,,,
1281,"R$ 94,384.00",0,0,62,67,2641,0,0,0,1,0,0,0,1,0,0,1111,24,790,160,45,172,0,5,8,5,0,2,0,1,1,1,0,1,3,3,11,"R$ 1,958.00","R$ 2,130.00",,,
1282,"R$ 23,148.00",0,0,83,35,2290,0,1,0,0,0,1,0,0,0,0,4,6,8,6,3,10,1,2,0,3,0,7,0,0,0,0,0,0,0,3,11,R$ 17.00,R$ 27.00,,,
1283,"R$ 44,267.00",1,1,48,50,2648,1,0,0,0,0,0,0,1,0,0,183,5,65,3,5,49,5,5,2,4,0,9,0,0,0,0,0,0,0,3,11,R$ 212.00,R$ 261.00,,,
1284,"R$ 71,626.00",0,0,94,41,2764,0,1,0,0,0,0,0,1,0,0,546,72,376,94,145,72,1,5,5,8,0,3,0,1,0,0,0,0,1,3,11,"R$ 1,161.00","R$ 1,233.00",,,
1285,"R$ 60,894.00",0,1,61,54,2525,0,0,0,1,0,0,0,1,0,0,606,7,155,10,0,54,5,10,3,8,0,7,0,0,0,0,0,0,0,3,11,R$ 724.00,R$ 778.00,,,
1286,"R$ 50,200.00",1,1,70,44,2611,0,0,0,1,0,0,0,1,0,0,266,6,51,8,6,64,6,7,1,5,0,8,0,0,0,0,0,0,0,3,11,R$ 273.00,R$ 337.00,,,
1287,"R$ 81,051.00",0,0,43,55,2196,0,1,0,0,0,0,0,0,0,1,1142,29,249,38,29,14,1,5,5,12,0,2,0,1,1,0,0,0,2,3,11,"R$ 1,473.00","R$ 1,487.00",,,
1288,"R$ 65,169.00",0,0,23,38,2325,0,1,0,0,0,0,0,1,0,0,1074,0,69,0,0,46,1,10,4,13,0,6,1,0,1,1,1,1,4,3,11,"R$ 1,097.00","R$ 1,143.00",,,
1289,"R$ 59,868.00",0,1,37,48,2501,0,0,0,1,0,0,0,1,0,0,771,51,154,54,10,154,7,11,2,12,0,6,0,0,0,0,0,0,0,3,11,R$ 886.00,"R$ 1,040.00",,,
1290,"R$ 65,695.00",0,1,50,60,2308,0,1,0,0,0,0,0,0,0,1,371,32,189,0,58,6,2,5,4,10,0,4,0,0,0,0,0,0,0,3,11,R$ 644.00,R$ 650.00,,,
1291,"R$ 64,857.00",0,0,78,64,2742,0,0,1,0,0,0,0,0,1,0,556,14,717,210,0,43,1,7,5,10,0,4,0,0,0,0,0,0,0,3,11,"R$ 1,454.00","R$ 1,497.00",,,
1292,"R$ 45,143.00",0,1,74,55,2466,0,0,0,1,0,0,0,0,1,0,202,5,74,11,5,14,3,6,1,5,0,7,0,0,0,0,0,0,0,3,11,R$ 283.00,R$ 297.00,,,
1293,"R$ 74,805.00",0,1,14,65,2394,0,0,0,1,0,1,0,0,0,0,209,162,209,41,162,37,5,4,7,10,0,2,0,0,0,0,0,0,0,3,11,R$ 746.00,R$ 783.00,,,
1294,"R$ 59,060.00",1,0,77,31,2328,0,1,0,0,0,1,0,0,0,0,35,40,111,36,40,12,3,3,1,7,0,4,0,0,0,0,0,0,0,3,11,R$ 250.00,R$ 262.00,,,
1295,"R$ 27,238.00",1,1,39,58,2594,0,0,1,0,0,0,0,0,0,1,37,0,17,0,0,3,3,3,0,3,0,9,0,0,0,0,0,0,0,3,11,R$ 51.00,R$ 54.00,,,
1296,"R$ 47,009.00",0,1,89,55,2430,0,0,0,1,0,0,0,1,0,0,171,45,73,59,10,90,4,3,2,8,0,4,0,0,0,0,0,0,0,3,11,R$ 268.00,R$ 358.00,,,
1297,"R$ 46,094.00",1,1,62,47,2178,0,1,0,0,0,1,0,0,0,0,12,2,20,3,2,5,1,1,0,3,0,7,0,0,0,0,0,0,0,3,11,R$ 34.00,R$ 39.00,,,
1298,"R$ 40,321.00",1,1,59,48,2494,0,1,0,0,0,0,0,1,0,0,44,4,21,6,0,27,2,3,0,3,0,7,0,0,0,0,0,0,0,3,11,R$ 48.00,R$ 75.00,,,
1299,"R$ 37,235.00",1,0,68,36,2307,0,0,0,1,0,0,0,1,0,0,20,2,9,4,6,20,1,1,1,2,0,4,0,0,0,0,0,0,0,3,11,R$ 21.00,R$ 41.00,,,
1300,"R$ 81,843.00",0,0,13,60,2592,0,1,0,0,0,0,0,0,1,0,779,86,537,34,69,138,1,5,9,12,0,3,0,0,0,0,0,0,0,3,11,"R$ 1,367.00","R$ 1,505.00",,,
1301,"R$ 46,692.00",0,1,37,62,2547,0,0,0,1,0,0,0,0,1,0,170,6,97,24,12,88,3,6,1,5,0,6,0,0,0,0,0,0,0,3,11,R$ 221.00,R$ 309.00,,,
1302,"R$ 77,382.00",0,1,36,52,2332,0,0,0,1,0,0,0,1,0,0,491,48,231,112,105,134,2,5,7,12,0,1,0,0,1,0,0,0,1,3,11,R$ 853.00,R$ 987.00,,,
1303,"R$ 37,774.00",2,0,28,43,2823,0,0,1,0,0,0,0,1,0,0,173,8,107,7,2,176,4,7,2,3,1,9,1,0,0,0,0,1,1,3,11,R$ 121.00,R$ 297.00,,,
1304,"R$ 18,393.00",1,0,2,46,2251,0,1,0,0,0,0,1,0,0,0,7,10,13,16,0,4,2,3,0,3,0,8,0,0,0,0,0,0,0,3,11,R$ 42.00,R$ 46.00,,,
1305,"R$ 72,828.00",0,1,17,58,2659,0,1,0,0,0,0,0,0,1,0,1205,0,235,19,14,205,6,6,3,13,0,7,0,0,0,0,0,0,0,3,11,"R$ 1,268.00","R$ 1,473.00",,,
1306,"R$ 24,711.00",0,0,86,38,2231,0,1,0,0,0,0,0,1,0,0,10,7,25,6,3,7,1,3,0,3,0,7,0,0,0,0,0,0,0,3,11,R$ 44.00,R$ 51.00,,,
1307,"R$ 45,503.00",1,0,54,45,2436,0,1,0,0,0,0,0,0,0,1,97,4,44,6,1,18,1,3,1,4,0,5,0,0,0,0,0,0,0,3,11,R$ 134.00,R$ 152.00,,,
1308,"R$ 6,560.00",0,0,2,38,2358,0,0,1,0,0,0,0,0,1,0,67,11,26,4,3,262,0,1,0,1,0,17,0,0,0,0,0,0,0,3,11,-R$ 151.00,R$ 111.00,,,
1309,"R$ 71,604.00",0,0,3,75,2383,0,0,0,1,0,0,0,0,0,1,345,53,528,98,75,97,1,8,3,5,0,4,1,0,0,0,0,1,1,3,11,"R$ 1,002.00","R$ 1,099.00",,,
1310,"R$ 27,244.00",1,0,84,41,2273,0,1,0,0,0,0,0,1,0,0,6,5,17,3,24,46,2,2,2,2,0,7,0,0,0,0,0,0,0,3,11,R$ 9.00,R$ 55.00,,,
1311,"R$ 48,752.00",1,1,8,51,2723,0,1,0,0,0,0,0,1,0,0,73,57,100,71,15,0,5,6,1,5,0,9,0,0,0,0,0,1,0,3,11,R$ 316.00,R$ 316.00,,,
1312,"R$ 71,434.00",0,1,4,58,2443,0,1,0,0,0,0,0,1,0,0,711,36,217,172,96,168,3,7,4,7,0,4,0,1,0,1,0,0,2,3,11,"R$ 1,064.00","R$ 1,232.00",,,
1313,"R$ 90,842.00",0,0,57,72,2494,0,0,1,0,0,0,0,1,0,0,774,70,118,182,187,93,1,4,9,13,0,1,0,0,0,0,0,0,0,3,11,"R$ 1,238.00","R$ 1,331.00",,,
1314,"R$ 88,097.00",1,0,24,42,2839,0,1,0,0,0,0,0,0,1,0,163,0,480,0,126,75,1,6,5,8,0,9,0,1,1,1,0,1,3,3,11,R$ 694.00,R$ 769.00,,,
1315,"R$ 51,948.00",0,1,51,45,2444,0,1,0,0,0,0,0,1,0,0,82,33,54,71,30,41,2,5,2,4,0,5,0,0,0,0,0,0,0,3,11,R$ 229.00,R$ 270.00,,,
1316,"R$ 71,853.00",0,0,29,38,2576,0,0,0,1,0,0,0,1,0,0,358,108,413,141,97,32,1,2,8,6,0,1,0,0,0,0,0,0,0,3,11,"R$ 1,085.00","R$ 1,117.00",,,
1317,"R$ 35,876.00",0,0,13,37,2229,0,1,0,0,0,0,0,0,1,0,66,2,40,4,3,14,1,3,1,3,0,6,0,0,0,0,0,0,0,3,11,R$ 101.00,R$ 115.00,,,
1318,"R$ 40,049.00",0,1,23,68,2415,0,0,0,0,1,0,0,1,0,0,13,6,7,0,3,3,1,1,0,3,0,6,0,0,0,0,0,0,0,3,11,R$ 26.00,R$ 29.00,,,
1319,"R$ 39,660.00",1,0,36,38,2849,0,0,1,0,0,0,0,1,0,0,139,13,78,20,13,36,3,7,1,3,0,9,0,0,0,0,0,1,0,3,11,R$ 227.00,R$ 263.00,,,
1320,"R$ 50,127.00",0,1,88,58,2190,0,0,0,1,0,0,0,1,0,0,274,0,21,4,6,15,1,5,1,6,0,6,0,1,0,0,0,0,1,3,11,R$ 290.00,R$ 305.00,,,
1321,"R$ 43,263.00",0,1,2,43,2744,0,1,0,0,0,0,0,0,1,0,262,6,61,0,10,102,3,5,2,6,0,5,0,0,0,0,0,0,0,3,11,R$ 237.00,R$ 339.00,,,
1322,"R$ 62,845.00",1,1,3,71,2795,0,1,0,0,0,0,0,0,1,0,1099,0,45,0,0,34,11,3,4,10,0,8,0,1,0,0,0,1,1,3,11,"R$ 1,110.00","R$ 1,144.00",,,
1323,"R$ 18,929.00",0,0,15,30,2657,0,1,0,0,0,0,0,1,0,0,32,0,8,23,4,18,1,1,0,4,0,6,0,0,0,0,0,0,0,3,11,R$ 49.00,R$ 67.00,,,
1324,"R$ 24,367.00",1,0,58,38,2625,0,0,1,0,0,0,1,0,0,0,2,4,2,0,11,5,1,1,0,2,0,9,0,0,0,0,0,0,0,3,11,R$ 14.00,R$ 19.00,,,
1325,"R$ 33,249.00",1,0,11,45,2653,0,0,1,0,0,0,0,1,0,0,6,10,21,19,14,42,2,2,1,3,0,6,0,0,0,0,0,0,0,3,11,R$ 28.00,R$ 70.00,,,
1326,"R$ 26,887.00",0,1,27,61,2663,0,1,0,0,0,1,0,0,0,0,6,7,4,3,4,6,1,1,0,3,0,6,0,0,0,0,0,0,0,3,11,R$ 18.00,R$ 24.00,,,
1327,"R$ 50,150.00",0,0,32,37,2533,0,1,0,0,0,0,0,0,0,1,135,46,92,65,61,11,2,5,2,7,0,5,0,0,0,0,0,0,0,3,11,R$ 388.00,R$ 399.00,,,
1328,"R$ 62,061.00",0,1,12,44,2461,0,0,0,1,0,0,0,1,0,0,641,7,84,0,30,38,3,10,4,7,0,6,0,1,0,0,0,0,1,3,11,R$ 724.00,R$ 762.00,,,
1329,"R$ 85,696.00",0,0,88,58,2581,1,0,0,0,0,0,0,0,0,1,714,76,395,116,0,12,1,4,6,9,0,1,0,0,0,0,0,1,0,3,11,"R$ 1,289.00","R$ 1,301.00",,,
1330,"R$ 76,542.00",0,0,91,64,2615,0,0,0,1,0,0,0,0,0,1,794,73,573,0,29,14,1,4,8,10,0,2,0,0,0,0,0,0,0,3,11,"R$ 1,455.00","R$ 1,469.00",,,
1331,"R$ 70,515.00",0,0,12,27,2410,0,0,1,0,0,0,0,1,0,0,420,0,452,182,64,140,1,6,6,4,0,2,0,0,0,0,0,1,0,3,11,R$ 978.00,"R$ 1,118.00",,,
1332,"R$ 18,227.00",1,0,21,33,2757,0,0,0,1,0,0,0,1,0,0,1,2,7,4,3,11,1,0,1,2,0,8,0,0,0,0,0,0,0,3,11,R$ 6.00,R$ 17.00,,,
1333,"R$ 69,139.00",0,1,23,55,2312,0,1,0,0,0,0,0,1,0,0,86,12,75,33,15,6,1,4,1,5,0,4,0,0,0,0,0,0,0,3,11,R$ 215.00,R$ 221.00,,,
1334,"R$ 69,109.00",0,0,10,38,2756,0,1,0,0,0,0,0,1,0,0,823,25,459,124,29,95,1,6,6,7,0,4,0,0,1,0,0,1,1,3,11,"R$ 1,365.00","R$ 1,460.00",,,
1335,"R$ 69,627.00",0,1,35,58,2628,0,0,1,0,0,0,0,1,0,0,231,161,215,171,30,53,2,8,2,11,0,5,0,0,0,0,0,0,0,3,11,R$ 755.00,R$ 808.00,,,
1336,"R$ 38,136.00",1,0,69,42,2592,0,1,0,0,0,0,0,1,0,0,8,15,27,0,20,33,2,3,1,2,0,8,1,0,0,0,0,0,1,3,11,R$ 37.00,R$ 70.00,,,
1337,"R$ 62,159.00",0,0,68,74,2221,0,0,1,0,0,0,0,0,0,1,182,17,259,77,70,29,1,6,2,10,0,4,0,0,0,0,0,0,0,3,11,R$ 576.00,R$ 605.00,,,
1338,"R$ 80,695.00",0,0,85,57,2341,0,0,1,0,0,0,0,1,0,0,557,129,984,193,37,18,1,5,8,5,0,2,0,0,0,0,0,0,0,3,11,"R$ 1,882.00","R$ 1,900.00",,,
1339,"R$ 33,316.00",1,1,34,49,2427,0,0,1,0,0,0,0,0,1,0,79,1,31,4,4,12,3,2,1,4,0,6,0,0,0,0,0,0,0,3,11,R$ 107.00,R$ 119.00,,,
1340,"R$ 58,554.00",1,1,55,52,2800,0,0,0,1,0,0,0,1,0,0,368,24,68,38,0,88,6,8,2,6,0,7,0,0,0,0,0,0,0,3,11,R$ 410.00,R$ 498.00,,,
1341,"R$ 17,256.00",1,0,10,28,2377,0,1,0,0,0,0,1,0,0,0,6,4,14,8,8,22,2,2,1,2,0,8,1,0,0,0,0,0,1,3,11,R$ 18.00,R$ 40.00,,,
1342,"R$ 53,034.00",1,1,30,46,2554,1,0,0,0,0,0,0,1,0,0,160,15,196,15,11,50,8,6,1,7,0,8,0,0,0,0,0,0,0,3,11,R$ 347.00,R$ 397.00,,,
1343,"R$ 52,203.00",0,0,36,70,2857,0,0,0,1,0,1,0,0,0,0,488,21,238,56,108,28,1,8,7,11,0,6,0,0,0,0,0,0,0,3,11,R$ 883.00,R$ 911.00,,,
1344,"R$ 59,601.00",0,1,14,43,2498,1,0,0,0,0,1,0,0,0,0,691,7,69,0,7,23,4,2,2,7,0,8,0,1,0,0,0,0,1,3,11,R$ 751.00,R$ 774.00,,,
1345,"R$ 75,154.00",0,1,79,62,2822,0,0,1,0,0,0,0,0,1,0,543,10,205,160,143,82,1,6,3,6,0,3,0,0,0,0,0,1,0,3,11,R$ 979.00,"R$ 1,061.00",,,
1346,"R$ 47,025.00",0,1,52,44,2393,0,0,1,0,0,0,0,1,0,0,254,7,108,20,0,26,3,6,3,5,0,6,0,0,0,0,0,0,0,3,11,R$ 363.00,R$ 389.00,,,
1347,"R$ 37,971.00",1,0,97,47,2375,0,1,0,0,0,0,0,1,0,0,5,4,10,2,2,7,1,1,0,3,0,8,0,0,0,0,0,0,0,3,11,R$ 16.00,R$ 23.00,,,
1348,"R$ 41,335.00",1,0,24,52,2344,1,0,0,0,0,0,0,0,1,0,112,19,21,16,14,5,3,4,1,4,0,7,0,0,0,0,0,0,0,3,11,R$ 177.00,R$ 182.00,,,
1349,"R$ 67,267.00",0,1,0,62,2206,0,1,0,0,0,0,0,1,0,0,134,11,59,15,2,30,1,3,2,5,0,2,0,0,0,0,0,0,0,3,11,R$ 191.00,R$ 221.00,,,
